jd,RA,Decl,magsky
2453250.71,14.32083333,0.61352778,18.1190161276
2453251.72,14.19525,0.64191667,19.5490104281
2453251.72,14.32083333,0.61352778,19.5595829204
2453263.89,14.19525,0.64191667,22.3014475834
2453263.89,14.32083333,0.61352778,22.2480672831
2453268.88,14.19525,0.64191667,22.3699934419
2453268.88,14.32083333,0.61352778,22.4794136386
2453281.82,14.19525,0.64191667,19.9601825949
2453281.82,14.32083333,0.61352778,19.9387841448
2453250.68,28.65720833,0.71680556,18.3506385421
2453250.68,28.77175,0.76180556,18.3895981024
2453251.72,28.65720833,0.71680556,19.1340521654
2453251.72,28.77175,0.76180556,19.1569283838
2453253.7,28.65720833,0.71680556,20.9546092696
2453253.7,28.77175,0.76180556,21.0053274782
2453261.67,28.77175,0.76180556,22.5527386241
2453263.67,28.77175,0.76180556,22.9368247735
2453264.68,28.65720833,0.71680556,22.5932297593
2453264.68,28.77175,0.76180556,22.8569204217
2453266.8,28.65720833,0.71680556,22.327954741
2453266.8,28.77175,0.76180556,22.6622363722
2453273.83,28.65720833,0.71680556,20.0695347983
2453273.83,28.77175,0.76180556,20.1126955781
2453279.79,28.65720833,0.71680556,18.8739591536
2453279.79,28.77175,0.76180556,18.8846527869
2453281.81,28.65720833,0.71680556,20.0135016402
2453281.81,28.77175,0.76180556,20.0296857125
2453298.85,28.65720833,0.71680556,22.2196927846
2453298.85,28.77175,0.76180556,22.3646726358
2453303.66,28.65720833,0.71680556,19.1176097502
2453303.66,28.77175,0.76180556,19.1399499078
2453307.6,28.65720833,0.71680556,18.6249755283
2453307.6,28.77175,0.76180556,18.6311130882
2453327.67,28.65720833,0.71680556,21.5755535584
2453327.67,28.77175,0.76180556,21.6638270942
2453328.68,28.65720833,0.71680556,21.0132691019
2453328.68,28.77175,0.76180556,21.0569269092
2453250.77,28.65720833,0.71680556,18.7576977705
2453250.77,28.77175,0.76180556,18.7788679781
2453251.79,28.65720833,0.71680556,19.2509329145
2453251.79,28.77175,0.76180556,19.2751661881
2453264.85,28.77175,0.76180556,22.4653484981
2453250.71,44.3385,0.31080556,18.7987118435
2453250.71,44.44575,0.26741667,18.8080979651
2453251.75,44.3385,0.31080556,19.2865236397
2453251.75,44.44575,0.26741667,19.3040305704
2453253.72,44.3385,0.31080556,20.4866062282
2453253.72,44.44575,0.26741667,20.5083167959
2453256.77,44.3385,0.31080556,22.3394672055
2453256.77,44.44575,0.26741667,22.5519942558
2453258.87,44.3385,0.31080556,22.3708668089
2453258.87,44.44575,0.26741667,22.441669999
2453268.71,44.3385,0.31080556,22.5888199311
2453268.71,44.44575,0.26741667,23.0290480395
2453271.7,44.3385,0.31080556,20.3343535191
2453271.7,44.44575,0.26741667,20.370605638
2453272.73,44.3385,0.31080556,20.2157336371
2453272.73,44.44575,0.26741667,20.2586022814
2453279.82,44.3385,0.31080556,18.8106501124
2453279.82,44.44575,0.26741667,18.8149911961
2453291.86,44.3385,0.31080556,22.1986926377
2453291.86,44.44575,0.26741667,22.5934565491
2453299.86,44.3385,0.31080556,22.1241920924
2453299.86,44.44575,0.26741667,22.3168618563
2453302.65,44.3385,0.31080556,19.8090516467
2453302.65,44.44575,0.26741667,19.826544902
2453327.69,44.3385,0.31080556,21.9449836845
2453327.69,44.44575,0.26741667,21.9682919529
2453353.74,44.3385,0.31080556,22.0918327137
2453353.74,44.44575,0.26741667,22.2188817133
2453256.78,44.44575,0.26741667,22.5783964123
2453256.78,44.3385,0.31080556,22.2693954045
2453256.78,44.44575,0.26741667,22.3638668394
2453256.78,44.3385,0.31080556,22.2922538914
2453256.78,44.44575,0.26741667,22.4979347038
2453273.75,58.23958333,-0.00533333,19.8278793872
2453273.75,58.25095833,0.047,19.8326034182
2453273.75,58.25325,0.00441667,19.8315518335
2453273.75,58.26725,0.04727778,19.8347095474
2453273.75,58.28158333,0.01972222,19.8559991538
2453303.88,58.22575,0.00525,17.7441999866
2453303.88,58.23958333,-0.00533333,17.7791605775
2453303.88,58.25095833,0.047,17.7728084085
2453303.88,58.25325,0.00441667,17.7828423282
2453303.88,58.26725,0.04727778,17.7783033083
2453303.88,58.28158333,0.01972222,17.7807545139
2453337.74,58.22575,0.00525,18.8124844208
2453337.74,58.23958333,-0.00533333,18.8878163508
2453337.74,58.25095833,0.047,18.9161639148
2453337.74,58.25325,0.00441667,18.8997523517
2453337.74,58.26725,0.04727778,18.9036169563
2453337.74,58.28158333,0.01972222,18.8984671737
2453273.75,58.23958333,-0.00533333,19.8413903951
2453273.75,58.25095833,0.047,19.8397964222
2453273.75,58.25325,0.00441667,19.8258173914
2453273.75,58.26725,0.04727778,19.8114986589
2453273.75,58.28158333,0.01972222,19.8195460293
2453249.76,58.30516667,0.273,18.7826427304
2453249.76,58.33579167,0.27630556,18.7863543989
2453264.79,58.33579167,0.27630556,22.7082369891
2453268.86,58.30516667,0.273,22.6225914191
2453268.86,58.33579167,0.27630556,22.7061961476
2453274.81,58.30516667,0.273,19.7864878535
2453274.81,58.33579167,0.27630556,19.7988617792
2453279.87,58.33579167,0.27630556,19.0909778191
2453281.83,58.33579167,0.27630556,19.898056036
2453301.84,58.30516667,0.273,22.4674840511
2453301.84,58.33579167,0.27630556,22.5971342794
2453302.75,58.30516667,0.273,20.1414728161
2453302.75,58.33579167,0.27630556,20.160910151
2453328.79,58.30516667,0.273,22.308910509
2453328.79,58.33579167,0.27630556,22.5226869351
2453348.63,58.30516667,0.273,22.4668177214
2453348.63,58.33579167,0.27630556,22.6093057694
2453249.91,58.30516667,0.273,19.3801502708
2453249.91,58.33579167,0.27630556,19.3830658901
2453328.79,58.30516667,0.273,22.2988117808
2453328.79,58.33579167,0.27630556,22.4597920046
2453250.76,58.708125,0.16905556,19.0559351598
2453250.76,58.71533333,0.08930556,19.0734081347
2453250.76,58.7655,0.05736111,19.0917056531
2453250.76,58.76945833,0.05216667,19.0817172958
2453251.78,58.708125,0.16905556,19.3958444493
2453251.78,58.71533333,0.08930556,19.4014644671
2453265.87,58.708125,0.16905556,22.6658774221
2453265.87,58.71533333,0.08930556,22.5552809763
2453298.88,58.708125,0.16905556,18.1407624073
2453298.88,58.71533333,0.08930556,18.1558085342
2453299.87,58.708125,0.16905556,21.1513747024
2453299.87,58.71533333,0.08930556,21.1392734716
2453268.81,58.93491667,0.11763889,22.4005483078
2453268.81,59.05558333,0.14638889,22.6775614092
2453301.88,58.93491667,0.11763889,19.1686594174
2453301.88,59.05558333,0.14638889,19.185726938
2453266.85,72.92666667,-0.16927778,21.9226643991
2453301.85,72.92666667,-0.16927778,21.8058077138
2453302.87,72.92666667,-0.16927778,20.6540594295
2453307.66,72.92666667,-0.16927778,18.4532456615
2453336.73,72.92666667,-0.16927778,18.5271051784
2453337.62,72.92666667,-0.16927778,18.7950418169
2453274.82,72.92666667,-0.16927778,19.7558404168
2453327.82,72.92666667,-0.16927778,21.9969682785
2453356.82,72.92666667,-0.16927778,22.1472613844
2453327.82,72.92666667,-0.16927778,22.2420837116
2453263.84,73.24525,-0.24480556,22.3008353967
2453264.8,73.24525,-0.24480556,22.3967015558
2453265.84,73.24525,-0.24480556,22.394252254
2453266.77,73.24525,-0.24480556,22.5682669563
2453271.83,73.24525,-0.24480556,22.1578089229
2453272.82,73.24525,-0.24480556,20.934653106
2453291.85,73.24525,-0.24480556,22.5220303611
2453298.88,73.24525,-0.24480556,19.4632406667
2453299.89,73.24525,-0.24480556,14.7080497953
2453263.86,102.970875,-0.36694444,22.2936498415
2453263.86,103.00783333,-0.45597222,21.713515304
2453263.86,103.01404167,-0.45508333,21.9851059066
2453263.86,103.04141667,-0.39219444,22.3642278724
2453263.86,103.078625,-0.39241667,22.558944834
2453265.85,103.00783333,-0.45597222,21.6976521413
2453265.85,103.01404167,-0.45508333,21.8438937279
2453265.85,103.04141667,-0.39219444,22.6969247155
2453265.85,103.078625,-0.39241667,22.7655203378
2453268.84,103.00783333,-0.45597222,22.0966168011
2453268.84,103.01404167,-0.45508333,22.2291881526
2453268.84,103.04141667,-0.39219444,22.6764895187
2453268.84,103.078625,-0.39241667,24.293670318
2453271.86,103.00783333,-0.45597222,21.6047859022
2453271.86,103.01404167,-0.45508333,21.7439504251
2453271.86,103.04141667,-0.39219444,22.2267618812
2453271.86,103.078625,-0.39241667,22.4600265688
2453272.83,103.00783333,-0.45597222,20.6530523775
2453272.83,103.01404167,-0.45508333,20.6836384888
2453272.83,103.04141667,-0.39219444,20.8530180093
2453272.83,103.078625,-0.39241667,20.8018687575
2453279.81,103.00783333,-0.45597222,19.1871884099
2453279.81,103.01404167,-0.45508333,19.2069951164
2453279.81,103.04141667,-0.39219444,19.2773698241
2453279.81,103.078625,-0.39241667,19.3003932572
2453298.77,103.00783333,-0.45597222,21.7569504366
2453298.77,103.01404167,-0.45508333,21.9660967973
2453298.77,103.04141667,-0.39219444,22.4377150078
2453298.77,103.078625,-0.39241667,22.6799900403
2453303.87,103.00783333,-0.45597222,20.9723753826
2453303.87,103.01404167,-0.45508333,21.0821390521
2453303.87,103.04141667,-0.39219444,21.2042604841
2453303.87,103.078625,-0.39241667,21.4022135581
2453307.73,102.970875,-0.36694444,18.7079288979
2453307.73,103.00783333,-0.45597222,18.6967211561
2453307.73,103.01404167,-0.45508333,18.6936591968
2453307.73,103.04141667,-0.39219444,18.722959538
2453307.73,103.078625,-0.39241667,18.7338658131
2453328.8,103.01404167,-0.45508333,21.74010747
2453328.8,103.04141667,-0.39219444,22.3812271247
2453328.8,103.078625,-0.39241667,22.3990264601
2453328.8,103.00783333,-0.45597222,21.5084827934
2453328.8,103.01404167,-0.45508333,21.8340359826
2453328.8,103.04141667,-0.39219444,22.4921395695
2453328.8,103.078625,-0.39241667,22.3011686567
2453301.89,133.141875,-0.6635,16.5202472154
2453303.86,133.141875,-0.6635,20.9716118836
2453307.81,133.141875,-0.6635,18.9172353893
2453337.75,133.141875,-0.6635,18.8817746126
2453301.86,133.39779167,-0.61138889,22.0975763888
2453301.86,133.477125,-0.53944444,22.2249213842
2453302.89,133.39779167,-0.61138889,15.0568390567
2453302.89,133.477125,-0.53944444,15.0566767948
2453348.87,133.39779167,-0.61138889,16.9979613595
2453348.87,133.477125,-0.53944444,16.9908922789
2453353.84,133.39779167,-0.61138889,22.1058392685
2453353.84,133.477125,-0.53944444,22.4577825959
2453356.69,133.39779167,-0.61138889,22.4325960006
2453356.69,133.477125,-0.53944444,22.7125303819
2453361.72,133.39779167,-0.61138889,20.3075880104
2453361.72,133.477125,-0.53944444,20.2760188487
2453353.87,133.39779167,-0.61138889,17.2656875762
2453353.87,133.477125,-0.53944444,17.2612780887
2453353.87,133.39779167,-0.61138889,16.732282517
2453353.87,133.477125,-0.53944444,16.7320598862
2453353.87,133.39779167,-0.61138889,16.274451042
2453353.87,133.477125,-0.53944444,16.2695387957
2453353.87,133.39779167,-0.61138889,15.808345141
2453353.87,133.477125,-0.53944444,15.8039133937
2453353.88,133.39779167,-0.61138889,15.418961562
2453353.88,133.477125,-0.53944444,15.417330942
2453353.88,133.39779167,-0.61138889,15.0822948114
2453353.88,133.477125,-0.53944444,15.0797719483
2453353.88,133.39779167,-0.61138889,14.7486114579
2453353.88,133.477125,-0.53944444,14.7463521238
2453353.88,133.39779167,-0.61138889,14.3929962885
2453353.88,133.477125,-0.53944444,14.391673219
2453353.88,133.39779167,-0.61138889,14.0215821122
2453353.88,133.477125,-0.53944444,14.0193107821
2453353.88,133.39779167,-0.61138889,13.6342158412
2453353.88,133.477125,-0.53944444,13.6320125256
2453353.88,133.39779167,-0.61138889,13.2416247267
2453353.88,133.477125,-0.53944444,13.2385119097
2453353.88,133.39779167,-0.61138889,12.8552326574
2453353.88,133.477125,-0.53944444,12.8531553954
2453353.88,133.39779167,-0.61138889,12.4752570446
2453353.88,133.477125,-0.53944444,12.4727795479
2453260.54,249.449125,-0.55141667,21.9691652244
2453264.52,249.449125,-0.55141667,22.1649351622
2453249.56,266.05108333,-0.34241667,19.8496215976
2453250.5,266.02825,-0.41605556,22.1745250484
2453250.5,266.05108333,-0.34241667,22.520712778
2453251.54,266.02825,-0.41605556,22.4514019308
2453251.54,266.05108333,-0.34241667,22.4693484466
2453257.5,266.02825,-0.41605556,22.4772589046
2453257.5,266.05108333,-0.34241667,22.4727631005
2453258.52,266.02825,-0.41605556,22.5032619041
2453258.52,266.05108333,-0.34241667,22.770173758
2453259.5,266.02825,-0.41605556,22.4722587902
2453259.5,266.05108333,-0.34241667,22.4996318237
2453260.5,266.02825,-0.41605556,22.2923864342
2453260.5,266.05108333,-0.34241667,22.5195815462
2453261.57,266.02825,-0.41605556,22.2196949258
2453261.57,266.05108333,-0.34241667,22.4027015978
2453249.56,266.02825,-0.41605556,19.8276898779
2453249.56,266.05108333,-0.34241667,19.8292401286
2453249.57,266.333125,-0.431,19.739212293
2453249.57,266.426875,-0.35983333,19.7636982167
2453250.53,266.333125,-0.431,21.9637368574
2453250.53,266.426875,-0.35983333,22.3066698342
2453251.56,266.333125,-0.431,22.0348085984
2453251.56,266.426875,-0.35983333,22.3311884107
2453264.5,266.333125,-0.431,21.9109997455
2453264.5,266.426875,-0.35983333,22.1057167135
2453266.49,266.333125,-0.431,21.3464199163
2453266.49,266.426875,-0.35983333,21.5280948221
2453249.59,280.747125,0.51927778,19.6924033804
2453249.59,280.7605,0.51586111,19.7022498444
2453249.59,280.78195833,0.46716667,19.6985756103
2453249.59,280.79216667,0.46186111,19.7089412797
2453249.59,280.798875,0.50141667,19.6914920205
2453249.59,280.79879167,0.49538889,19.6745429369
2453249.59,280.82891667,0.50766667,19.6720791576
2453249.59,280.82975,0.49072222,19.7034005808
2453250.56,280.747125,0.51927778,21.6542173302
2453250.56,280.7605,0.51586111,21.6613650189
2453250.56,280.78195833,0.46716667,21.6316557205
2453250.56,280.79216667,0.46186111,21.7588394941
2453250.56,280.798875,0.50141667,21.7248592331
2453250.56,280.79879167,0.49538889,21.6095534783
2453250.56,280.82891667,0.50766667,21.5946150156
2453250.56,280.82975,0.49072222,21.7248592331
2453251.59,280.747125,0.51927778,22.4663366965
2453251.59,280.7605,0.51586111,22.5539941109
2453251.59,280.78195833,0.46716667,22.4753971263
2453251.59,280.79216667,0.46186111,22.6818753781
2453251.59,280.798875,0.50141667,22.4845338017
2453251.59,280.79879167,0.49538889,22.3071640099
2453251.59,280.82975,0.49072222,22.5218693485
2453256.54,280.747125,0.51927778,22.6297006135
2453256.54,280.7605,0.51586111,22.7440943214
2453256.54,280.78195833,0.46716667,22.4948370265
2453256.54,280.79216667,0.46186111,22.7402097548
2453256.54,280.798875,0.50141667,22.6616885792
2453256.54,280.79879167,0.49538889,22.3972767781
2453256.54,280.82891667,0.50766667,22.3341187458
2453256.54,280.82975,0.49072222,22.7597730801
2453263.65,280.747125,0.51927778,22.556492746
2453263.65,280.7605,0.51586111,22.6028421388
2453263.65,280.78195833,0.46716667,22.4723333407
2453263.65,280.79216667,0.46186111,22.5827353574
2453263.65,280.798875,0.50141667,22.5794201329
2453263.65,280.79879167,0.49538889,22.4783485095
2453263.65,280.82891667,0.50766667,22.4253752413
2453263.65,280.82975,0.49072222,22.7244000341
2453264.64,280.747125,0.51927778,22.7382096614
2453264.64,280.7605,0.51586111,22.7939005946
2453264.64,280.78195833,0.46716667,22.5730607242
2453264.64,280.79216667,0.46186111,22.7656980961
2453264.64,280.798875,0.50141667,22.7382096614
2453264.64,280.79879167,0.49538889,22.5467385821
2453264.64,280.82891667,0.50766667,22.4563381244
2453264.64,280.82975,0.49072222,22.8787669366
2453273.49,280.747125,0.51927778,19.6089430309
2453273.49,280.7605,0.51586111,19.6074417723
2453273.49,280.78195833,0.46716667,19.6006051646
2453273.49,280.79216667,0.46186111,19.6087284733
2453273.49,280.798875,0.50141667,19.6151847865
2453273.49,280.79879167,0.49538889,19.5940229656
2453273.49,280.82891667,0.50766667,19.586428886
2453273.49,280.82975,0.49072222,19.6093723552
2453273.58,280.747125,0.51927778,19.3227153096
2453273.58,280.7605,0.51586111,19.3266796282
2453273.58,280.78195833,0.46716667,19.3316555639
2453273.58,280.79216667,0.46186111,19.3323207568
2453273.58,280.798875,0.50141667,19.3326534427
2453273.58,280.79879167,0.49538889,19.3195870562
2453273.58,280.82891667,0.50766667,19.3218911711
2453273.58,280.82975,0.49072222,19.3411730308
2453249.62,310.56079167,0.15002778,19.4135056149
2453249.62,310.61,0.12858333,19.4159768653
2453250.5,310.56079167,0.15002778,22.5254643619
2453250.5,310.61,0.12858333,22.5159818983
2453250.5,310.64766667,0.12238889,22.3062909725
2453251.54,310.56079167,0.15002778,22.5701910778
2453251.54,310.61,0.12858333,22.6419167659
2453253.7,310.56079167,0.15002778,21.4618303616
2453253.7,310.61,0.12858333,21.532605117
2453253.7,310.64766667,0.12238889,21.4086898155
2453261.67,310.56079167,0.15002778,22.1948972856
2453261.67,310.61,0.12858333,22.5189819192
2453261.67,310.64766667,0.12238889,21.8171402192
2453263.69,310.56079167,0.15002778,22.5072618526
2453263.69,310.61,0.12858333,22.5742447307
2453264.7,310.56079167,0.15002778,22.6647264556
2453264.7,310.61,0.12858333,22.5711601775
2453266.68,310.56079167,0.15002778,22.2308442859
2453266.68,310.61,0.12858333,22.5887532554
2453266.68,310.64766667,0.12238889,22.1314264809
2453268.67,310.56079167,0.15002778,22.5094306761
2453268.67,310.61,0.12858333,22.6616334679
2453281.66,310.56079167,0.15002778,20.4209719071
2453281.66,310.61,0.12858333,20.4715785003
2453281.66,310.64766667,0.12238889,20.4473867741
2453249.73,310.56079167,0.15002778,19.0767944598
2453249.73,310.61,0.12858333,19.0912425282
2453250.73,310.56079167,0.15002778,19.5884155669
2453250.73,310.61,0.12858333,19.6083378573
2453251.75,310.56079167,0.15002778,19.8493451084
2453251.75,310.61,0.12858333,19.8863764416
2453251.75,310.64766667,0.12238889,19.8501544719
2453253.52,310.69483333,0.26897222,22.6118422017
2453253.52,310.72875,0.25052778,22.8660205204
2453257.53,310.69483333,0.26897222,22.7570943328
2453257.53,310.72875,0.25052778,22.8253516453
2453261.49,310.69483333,0.26897222,22.3569547849
2453261.49,310.72875,0.25052778,22.3515396356
2453263.51,310.69483333,0.26897222,22.6442085643
2453263.51,310.72875,0.25052778,22.8570204574
2453271.5,310.69483333,0.26897222,20.0881805683
2453271.5,310.72875,0.25052778,20.1072949157
2453272.48,310.69483333,0.26897222,18.7200068753
2453272.48,310.72875,0.25052778,18.7088024338
2453291.64,310.69483333,0.26897222,22.8255048418
2453291.64,310.72875,0.25052778,22.6037805743
2453249.63,340.35891667,1.17002778,18.8181193539
2453249.63,340.39620833,1.18633333,18.8209760067
2453249.63,340.436375,1.21027778,18.8164903047
2453250.55,340.35891667,1.17002778,21.5623326808
2453250.55,340.39620833,1.18633333,21.5841672607
2453250.55,340.436375,1.21027778,21.5067890971
2453251.57,340.35891667,1.17002778,22.5499447711
2453251.57,340.39620833,1.18633333,23.0602447508
2453251.57,340.436375,1.21027778,22.8117831579
2453253.55,340.35891667,1.17002778,22.7035497381
2453253.55,340.39620833,1.18633333,22.8746034519
2453253.55,340.436375,1.21027778,22.5719942367
2453256.68,340.35891667,1.17002778,22.6297006135
2453256.68,340.39620833,1.18633333,22.81650359
