,jd,RA,Decl,magsky
3296,2456381.81,280.79879167,0.49538889,19.0746225558
3297,2456381.81,280.82891667,0.50766667,19.0762845416
3298,2456381.81,280.82975,0.49072222,19.0867304196
3299,2456381.81,280.747125,0.51927778,19.1062174985
3300,2456381.81,280.7605,0.51586111,19.1186849384
3301,2456381.81,280.78195833,0.46716667,19.0972777745
3302,2456381.81,280.79216667,0.46186111,19.0979846312
3303,2456381.81,280.798875,0.50141667,19.1107866171
3304,2456381.81,280.79879167,0.49538889,19.1016675276
3305,2456381.81,280.82891667,0.50766667,19.1097854815
3306,2456381.81,280.82975,0.49072222,19.110214411
3307,2456381.82,280.747125,0.51927778,19.121282399
3308,2456381.82,280.7605,0.51586111,19.1179645901
3309,2456381.82,280.78195833,0.46716667,19.1185408965
3310,2456381.82,280.79216667,0.46186111,19.1244655475
3311,2456381.82,280.798875,0.50141667,19.1172446097
3312,2456381.82,280.79879167,0.49538889,19.1148004165
3313,2456381.82,280.82891667,0.50766667,19.1055052633
3314,2456381.82,280.82975,0.49072222,19.1260606281
3315,2456381.82,280.747125,0.51927778,19.1348024905
3316,2456381.82,280.7605,0.51586111,19.131151481
3317,2456381.82,280.78195833,0.46716667,19.1299857194
3318,2456381.82,280.79216667,0.46186111,19.1295489091
3319,2456381.82,280.798875,0.50141667,19.1424362087
3320,2456381.82,280.79879167,0.49538889,19.1282395317
3321,2456381.82,280.82891667,0.50766667,19.1253352607
3322,2456381.82,280.82975,0.49072222,19.1514600331
3323,2456381.82,280.747125,0.51927778,19.1418470816
3324,2456381.82,280.7605,0.51586111,19.1456819647
3325,2456381.82,280.78195833,0.46716667,19.1434679227
3326,2456381.82,280.79216667,0.46186111,19.1453865357
3327,2456381.82,280.798875,0.50141667,19.1416998217
3328,2456381.82,280.79879167,0.49538889,19.1389062319
3329,2456381.82,280.82891667,0.50766667,19.145091187
3330,2456381.82,280.82975,0.49072222,19.1511629145
3331,2456383.53,73.24525,-0.24480556,22.0922950868
3332,2456383.89,266.02825,-0.41605556,19.7840807718
3333,2456383.89,266.05108333,-0.34241667,19.806367581
3334,2456383.89,266.02825,-0.41605556,19.7929406585
3335,2456383.89,266.05108333,-0.34241667,19.791728272
3336,2456384.86,249.449125,-0.55141667,20.2466404573
3337,2456384.87,280.747125,0.51927778,20.0872811534
3338,2456384.87,280.7605,0.51586111,20.1029137697
3339,2456384.87,280.78195833,0.46716667,20.086575952
3340,2456384.87,280.79216667,0.46186111,20.0936491366
3341,2456384.87,280.798875,0.50141667,20.1108152673
3342,2456384.87,280.79879167,0.49538889,20.0788482166
3343,2456384.87,280.82891667,0.50766667,20.0642463545
3344,2456384.87,280.82975,0.49072222,20.1064982575
3345,2456384.87,280.747125,0.51927778,20.0876126014
3346,2456384.87,280.7605,0.51586111,20.097920896
3347,2456384.87,280.78195833,0.46716667,20.0993504015
3348,2456384.87,280.79216667,0.46186111,20.1090493665
3349,2456384.87,280.798875,0.50141667,20.1155638144
3350,2456384.87,280.79879167,0.49538889,20.0854920411
3351,2456384.87,280.82891667,0.50766667,20.0697183298
3352,2456384.87,280.82975,0.49072222,20.0964932021
3353,2456384.87,280.747125,0.51927778,20.0972068144
3354,2456384.87,280.7605,0.51586111,20.097920896
3355,2456384.87,280.78195833,0.46716667,20.0784531813
3356,2456384.87,280.79216667,0.46186111,20.116290076
3357,2456384.87,280.798875,0.50141667,20.1210225159
3358,2456384.87,280.79879167,0.49538889,20.1022151397
3359,2456384.87,280.82891667,0.50766667,20.0858451916
3360,2456384.87,280.82975,0.49072222,20.1094102644
3361,2456649.71624,58.78908333,0.02236111,20.4090984358
3362,2456649.71624,58.76945833,0.05216667,20.4073947231
3363,2456649.71624,58.7655,0.05736111,20.4125139025
3364,2456649.71624,58.71533333,0.08930556,20.3782808127
3365,2456649.71624,58.708125,0.16905556,20.3970408679
3366,2456649.69389,58.33579167,0.27630556,20.6027029369
3367,2456649.69389,58.30516667,0.273,20.5780769706
3368,2456387.86,249.449125,-0.55141667,21.3326362573
3369,2456387.92,249.449125,-0.55141667,18.7913882046
3370,2456387.9,310.56079167,0.15002778,20.1502977144
3371,2456387.9,310.61,0.12858333,20.1415240488
3372,2456387.9,310.64766667,0.12238889,20.1018432566
3373,2456388.87,249.449125,-0.55141667,21.4688007592
3374,2456388.9,249.449125,-0.55141667,21.6392653738
3375,2456388.89,310.56079167,0.15002778,21.3001039682
3376,2456388.89,310.61,0.12858333,21.4986941257
3377,2456388.89,310.64766667,0.12238889,21.4106131787
3378,2456389.49,72.92666667,-0.16927778,21.1167520593
3379,2456397.46,133.477125,-0.53944444,17.039282824
3380,2456397.46,133.39779167,-0.61138889,17.0412826181
3381,2456397.53,103.078625,-0.39241667,21.9515176344
3382,2456397.53,103.04141667,-0.39219444,21.8329559341
3383,2456397.53,103.01404167,-0.45508333,21.2768375262
3384,2456397.53,103.00783333,-0.45597222,21.2679013841
3385,2456397.53,102.970875,-0.36694444,21.5802482256
3386,2456398.91,249.449125,-0.55141667,21.3427911492
3387,2456398.91,266.333125,-0.431,21.2960961192
3388,2456398.91,266.426875,-0.35983333,21.5545937095
3389,2456399.86,249.449125,-0.55141667,21.7366440421
3390,2456399.79,266.02825,-0.41605556,22.2321894723
3391,2456399.79,266.05108333,-0.34241667,22.3360522117
3392,2456399.79,266.02825,-0.41605556,22.086257589
3393,2456399.79,266.05108333,-0.34241667,22.2949208629
3394,2456399.89,310.56079167,0.15002778,21.95306069
3395,2456399.89,310.61,0.12858333,21.9413860059
3396,2456399.89,310.64766667,0.12238889,21.6887100659
3397,2456400.53,102.970875,-0.36694444,20.5946074245
3398,2456400.53,102.995875,-0.35877778,20.6043669079
3399,2456400.53,103.00783333,-0.45597222,20.4408580886
3400,2456400.53,103.01404167,-0.45508333,20.4642998485
3401,2456400.53,103.02004167,-0.36541667,20.5873448969
3402,2456400.53,103.04141667,-0.39219444,20.6367049942
3403,2456400.53,103.078625,-0.39241667,20.6674355215
3404,2456401.48,73.24525,-0.24480556,20.07872649
3405,2456401.85,310.56079167,0.15002778,21.8579033633
3406,2456401.85,310.61,0.12858333,22.0327197199
3407,2456407.45,133.39779167,-0.61138889,16.8097838191
3408,2456407.45,133.477125,-0.53944444,16.799805756
3409,2456407.88,249.449125,-0.55141667,18.6651060361
3410,2456407.91,249.449125,-0.55141667,18.7694577532
3411,2456407.86,310.56079167,0.15002778,18.8352054882
3412,2456407.86,310.61,0.12858333,18.8509743845
3413,2456407.86,310.64766667,0.12238889,18.8287020827
3414,2456648.68986,58.33579167,0.27630556,20.3507223179
3415,2456648.68986,58.30516667,0.273,20.341159309
3416,2456416.45388,133.141875,-0.6635,18.2030732112
3417,2456416.87418,266.02825,-0.41605556,21.5323020463
3418,2456416.87418,266.05108333,-0.34241667,21.5730473598
3419,2456417.47,102.970875,-0.36694444,21.4414502707
3420,2456417.47,102.995875,-0.35877778,21.7009070915
3421,2456417.47,103.00783333,-0.45597222,21.1610390872
3422,2456417.47,103.0095,-0.35438889,21.4573007011
3423,2456417.47,103.01404167,-0.45508333,21.3129863323
3424,2456417.47,103.02004167,-0.36541667,21.7143113996
3425,2456417.47,103.04141667,-0.39219444,21.6175944357
3426,2456417.47,103.078625,-0.39241667,21.9891010668
3427,2456417.45,133.39779167,-0.61138889,16.5083044458
3428,2456417.45,133.477125,-0.53944444,16.5008925454
3429,2456417.86,249.449125,-0.55141667,21.4992203525
3430,2456417.87,310.56079167,0.15002778,21.5859407503
3431,2456417.87,310.61,0.12858333,21.6919503794
3432,2456417.87,310.64766667,0.12238889,21.4855239235
3433,2456418.47,102.970875,-0.36694444,21.8379560485
3434,2456418.47,102.995875,-0.35877778,21.7516269225
3435,2456418.47,103.00783333,-0.45597222,21.2863334447
3436,2456418.47,103.0095,-0.35438889,21.6781029194
3437,2456418.47,103.01404167,-0.45508333,21.332346167
3438,2456418.47,103.02004167,-0.36541667,21.6275944262
3439,2456418.47,103.04141667,-0.39219444,21.8157217873
3440,2456418.47,103.078625,-0.39241667,21.6781029194
3441,2456418.45,133.141875,-0.6635,16.4202397479
3442,2456418.85,249.449125,-0.55141667,21.6994457731
3443,2456418.88,249.449125,-0.55141667,21.7346618922
3444,2456418.87,310.56079167,0.15002778,22.0424996733
3445,2456418.87,310.61,0.12858333,21.9395953531
3446,2456418.87,310.64766667,0.12238889,21.7542278066
3447,2456418.9,340.35891667,1.17002778,21.7134097164
3448,2456418.9,340.39620833,1.18633333,21.7681913586
3449,2456418.9,340.436375,1.21027778,21.6115003493
3450,2456419.47,102.96829167,-0.34533333,21.8590560592
3451,2456419.47,102.970875,-0.36694444,21.5861948959
3452,2456419.47,102.98225,-0.34861111,21.7005885903
3453,2456419.47,102.995875,-0.35877778,21.9147469924
3454,2456419.47,103.00783333,-0.45597222,21.3983416433
3455,2456419.47,103.0095,-0.35438889,21.7415646738
3456,2456419.47,103.01404167,-0.45508333,21.4449915025
3457,2456419.47,103.02004167,-0.36541667,21.4827131437
3458,2456419.47,103.04141667,-0.39219444,21.8209560886
3459,2456419.47,103.078625,-0.39241667,21.6355549945
3460,2456419.45,133.39779167,-0.61138889,17.0205449284
3461,2456419.45,133.477125,-0.53944444,17.0190251788
3462,2456419.85,249.449125,-0.55141667,21.4873841382
3463,2456419.88,249.449125,-0.55141667,21.5068597306
3464,2456419.87,310.56079167,0.15002778,21.9758574593
3465,2456419.87,310.61,0.12858333,22.0577198153
3466,2456419.87,310.64766667,0.12238889,21.529580584
3467,2456419.89,340.35891667,1.17002778,21.7413210112
3468,2456419.89,340.39620833,1.18633333,21.9111471891
3469,2456419.89,340.436375,1.21027778,21.6074516925
3470,2456420.45,133.141875,-0.6635,16.74387277
3471,2456420.9,266.02825,-0.41605556,21.9936311079
3472,2456420.9,266.05108333,-0.34241667,22.2044332808
3473,2456420.86,340.35891667,1.17002778,22.0797875195
3474,2456420.86,340.39620833,1.18633333,22.1454724999
3475,2456420.86,340.436375,1.21027778,22.0841921306
3476,2456423.89,280.7605,0.51586111,22.4694075489
3477,2456423.89,280.78195833,0.46716667,22.3834853055
3478,2456423.89,280.79216667,0.46186111,22.3953513815
3479,2456423.89,280.798875,0.50141667,22.4013334799
3480,2456423.89,280.79879167,0.49538889,22.2477647146
3481,2456423.89,280.82891667,0.50766667,22.1554652489
3482,2456423.89,280.82975,0.49072222,22.4535571192
3483,2456423.87,310.69483333,0.26897222,22.2848422
3484,2456423.87,310.72875,0.25052778,22.2245808158
3485,2456423.88,340.35891667,1.17002778,21.9511534719
3486,2456423.88,340.39620833,1.18633333,22.0506798611
3487,2456423.88,340.436375,1.21027778,21.910324195
3488,2456426.45,133.39779167,-0.61138889,17.7160723702
3489,2456426.45,133.477125,-0.53944444,17.7147844927
3490,2456426.81,249.449125,-0.55141667,21.8390527795
3491,2456426.79,310.56079167,0.15002778,22.4232849291
3492,2456426.79,310.61,0.12858333,22.58148949
3493,2456426.79,310.64766667,0.12238889,21.9953947774
3494,2456434.85,249.449125,-0.55141667,20.8061069694
3495,2456434.88,280.7605,0.51586111,22.1360761364
3496,2456434.88,280.78195833,0.46716667,22.0825348844
3497,2456434.88,280.79216667,0.46186111,22.0870872396
3498,2456434.88,280.798875,0.50141667,22.1101399174
3499,2456434.88,280.79879167,0.49538889,22.0036969043
3500,2456434.88,280.82891667,0.50766667,21.9441051339
3501,2456434.88,280.82975,0.49072222,22.1480733891
3502,2456435.71,280.747125,0.51927778,19.2363349143
3503,2456435.71,280.7605,0.51586111,19.2484680747
3504,2456435.71,280.78195833,0.46716667,19.2356647949
3505,2456435.71,280.79216667,0.46186111,19.2261604834
3506,2456435.71,280.798875,0.50141667,19.2284871704
3507,2456435.71,280.79879167,0.49538889,19.2293193943
3508,2456435.71,280.82891667,0.50766667,19.2159161348
3509,2456435.71,280.82975,0.49072222,19.2361673137
3510,2456435.85,310.56079167,0.15002778,19.8074234077
3511,2456435.85,310.61,0.12858333,19.8435606018
3512,2456435.85,310.64766667,0.12238889,19.7914625434
3513,2456435.75,310.69483333,0.26897222,19.0630708989
3514,2456435.75,310.72875,0.25052778,19.0541078546
3515,2456436.76,310.56079167,0.15002778,18.7784349839
3516,2456436.76,310.61,0.12858333,18.7807019854
3517,2456436.76,310.64766667,0.12238889,18.7665302498
3518,2456436.77,310.69483333,0.26897222,18.828051826
3519,2456436.77,310.72875,0.25052778,18.8307786416
3520,2456436.89,340.35891667,1.17002778,19.2540194024
3521,2456436.89,340.39620833,1.18633333,19.255532328
3522,2456436.89,340.436375,1.21027778,19.2294368431
3523,2456437.82,249.449125,-0.55141667,17.510021973
3524,2456437.89,310.56079167,0.15002778,18.6163659021
3525,2456437.89,310.61,0.12858333,18.610470513
3526,2456437.89,310.64766667,0.12238889,18.6048854165
3527,2456437.83,340.35891667,1.17002778,18.1267695187
3528,2456437.83,340.39620833,1.18633333,18.1299588731
3529,2456437.83,340.436375,1.21027778,18.1219730436
3530,2456438.88,266.02825,-0.41605556,18.0851731602
3531,2456438.88,266.05108333,-0.34241667,18.0864709553
3532,2456438.9,266.333125,-0.431,18.034315045
3533,2456438.9,266.426875,-0.35983333,18.0411236845
3534,2456438.9,310.56079167,0.15002778,18.9576168534
3535,2456438.9,310.61,0.12858333,18.9614582121
3536,2456438.9,310.64766667,0.12238889,18.9664171867
3537,2456444.81623,340.436375,1.21027778,19.4329567214
3538,2456444.81623,340.39620833,1.18633333,19.4380174942
3539,2456444.81623,340.35891667,1.17002778,19.4435096864
3540,2456444.83744,280.82891667,0.50766667,21.2440099133
3541,2456444.83744,280.82975,0.49072222,21.2877074709
3542,2456444.83744,280.79879167,0.49538889,21.1836178472
3543,2456444.83744,280.798875,0.50141667,21.2408024471
3544,2456444.83744,280.79216667,0.46186111,21.3068250278
3545,2456444.83744,280.7605,0.51586111,21.2634564874
3546,2456444.83744,280.78195833,0.46716667,21.23973536
3547,2456444.83744,280.747125,0.51927778,21.2483013621
3548,2456444.75474,266.426875,-0.35983333,21.3224936664
3549,2456444.75474,266.333125,-0.431,21.0704810566
3550,2456444.81049,249.449125,-0.55141667,21.0388506879
3551,2456444.78065,249.449125,-0.55141667,21.2615034081
3552,2456445.77883,249.449125,-0.55141667,21.4205603695
3553,2456445.74601,266.02825,-0.41605556,22.163072178
3554,2456445.74601,266.05108333,-0.34241667,22.1448852341
3555,2456445.87333,266.02825,-0.41605556,21.3603222793
3556,2456445.87333,266.05108333,-0.34241667,21.3691136633
3557,2456445.85468,266.333125,-0.431,21.1930255942
3558,2456445.85468,266.426875,-0.35983333,21.3337559745
3559,2456445.74947,310.56079167,0.15002778,22.0232731104
3560,2456445.74947,310.61,0.12858333,22.055880298
3561,2456445.74947,310.64766667,0.12238889,21.8404149195
3562,2456446.78248,249.449125,-0.55141667,21.7106591461
3563,2456446.80453,249.449125,-0.55141667,21.5536820825
3564,2456446.86648,266.333125,-0.431,21.2324608444
3565,2456446.86648,266.426875,-0.35983333,21.2236336807
3566,2456446.7794,280.747125,0.51927778,22.3124530007
3567,2456446.7794,280.7605,0.51586111,22.3096365654
3568,2456446.7794,280.78195833,0.46716667,22.2521187287
3569,2456446.7794,280.79216667,0.46186111,22.3266458196
3570,2456446.7794,280.798875,0.50141667,22.2791285228
3571,2456446.7794,280.79879167,0.49538889,22.1215730476
3572,2456446.7794,280.82891667,0.50766667,22.0200284646
3573,2456446.7794,280.82975,0.49072222,22.2901234032
3574,2456446.80095,340.35891667,1.17002778,21.7223209578
3575,2456446.80095,340.39620833,1.18633333,21.9056347485
3576,2456446.80095,340.436375,1.21027778,21.7321913453
3577,2456446.87023,340.35891667,1.17002778,21.56128894
3578,2456446.87023,340.39620833,1.18633333,21.63126663
3579,2456446.87023,340.436375,1.21027778,21.5170234763
3580,2456447.69767,280.747125,0.51927778,22.3554395514
3581,2456447.69767,280.7605,0.51586111,22.3613725451
3582,2456447.69767,280.78195833,0.46716667,22.2193714479
3583,2456447.69767,280.79216667,0.46186111,22.4840607376
3584,2456447.69767,280.798875,0.50141667,22.3205067206
3585,2456447.69767,280.79879167,0.49538889,22.1413359777
3586,2456447.69767,280.82891667,0.50766667,21.9667064761
3587,2456447.69767,280.82975,0.49072222,22.3854342146
3588,2456447.71765,310.56079167,0.15002778,21.9357934944
3589,2456447.71765,310.61,0.12858333,22.2541554568
3590,2456447.71765,310.64766667,0.12238889,21.805914499
3591,2456447.92363,310.56079167,0.15002778,21.7141074471
3592,2456447.92363,310.61,0.12858333,22.0231987473
3593,2456447.92363,310.64766667,0.12238889,21.344603452
3594,2456448.77411,249.449125,-0.55141667,21.526805842
3595,2456448.79509,266.02825,-0.41605556,21.9355692801
3596,2456448.79509,266.05108333,-0.34241667,21.9936112107
3597,2456448.75413,310.56079167,0.15002778,21.9428114074
3598,2456448.75413,310.61,0.12858333,22.1455475473
3599,2456448.75413,310.64766667,0.12238889,21.9487935058
3600,2456448.79876,340.35891667,1.17002778,21.909634697
3601,2456448.79876,340.39620833,1.18633333,21.9797064875
3602,2456448.79876,340.436375,1.21027778,21.7748815752
3603,2454427.72553,133.141875,-0.6635,18.7325810844
3604,2454427.72862,133.39779167,-0.61138889,18.7350000455
3605,2454427.72862,133.477125,-0.53944444,18.7588874279
3606,2454427.74938,102.970875,-0.36694444,19.222424274
3607,2454427.74938,102.995875,-0.35877778,19.2340598591
3608,2454427.74938,103.00783333,-0.45597222,19.1896502182
3609,2454427.74938,103.0095,-0.35438889,19.2780771899
3610,2454427.74938,103.01404167,-0.45508333,19.207339371
3611,2454427.74938,103.02004167,-0.36541667,19.2577120053
3612,2454427.74938,103.04141667,-0.39219444,19.2577120053
3613,2454427.74938,103.078625,-0.39241667,19.2826551748
3614,2454427.75818,58.708125,0.16905556,18.7305276918
3615,2454427.75818,58.71533333,0.08930556,18.7058131403
3616,2454427.75818,58.7655,0.05736111,18.7010634317
3617,2454427.75818,58.76945833,0.05216667,18.6995898886
3618,2454427.77737,58.93491667,0.11763889,18.7222029298
3619,2454427.77737,59.05558333,0.14638889,18.7111589687
3620,2456586.77705,102.995875,-0.35877778,19.2224187613
3621,2456586.77705,102.98225,-0.34861111,19.2393719675
3622,2456586.77705,102.970875,-0.36694444,19.2388645953
3623,2456586.77705,102.96829167,-0.34533333,19.2393719675
3624,2456586.77705,102.96579167,-0.33775,19.2359938701
3625,2456586.77705,102.95654167,-0.35436111,19.2402182013
3626,2456586.77705,102.952625,-0.34236111,19.247181816
3627,2456586.77705,102.92904167,-0.37191667,19.2296041186
3628,2456586.77705,102.915625,-0.44497222,19.2169365884
3629,2456586.77705,102.91625,-0.42830556,19.2451390562
3630,2456586.77705,102.91883333,-0.36641667,19.2505950232
3631,2456586.77705,102.91258333,-0.44341667,19.2260890673
3632,2456586.7538,103.078625,-0.39241667,19.1103259132
3633,2456586.7538,103.07691667,-0.33872222,19.0889079203
3634,2456586.7538,103.06875,-0.328,19.1034380447
3635,2456586.7538,103.06454167,-0.32930556,19.0985234908
3636,2456586.7538,103.05554167,-0.32783333,19.1184678561
3637,2456586.7538,103.05716667,-0.32222222,19.1013503856
3638,2456586.7538,103.04795833,-0.32116667,19.1140877361
3639,2456586.7538,103.04141667,-0.39219444,19.1020954524
3640,2456586.7538,103.02004167,-0.36541667,19.1038859067
3641,2456586.7538,103.01883333,-0.32727778,19.0849387176
3642,2456586.7538,103.01404167,-0.45508333,19.0666049939
3643,2456586.7538,103.0095,-0.35438889,19.1169555008
